CRA_ID,ADDRESS,APPLICATION_DATE,CONSTRUCTION_TYPE,HCA_ABATED_VALUE,ABATEMENT_QUALIFYING_TERM,INCENTIVE_AMOUNT,LEED_CLASS,LEED_DATE,OWNERSHIP_TYPE,CITY_DETERMINATION,LONGITUDE,LATITUDE,DCED_NEIGHBORHOOD,NEIGHBORHOOD,COMMUNITY_COUNCIL_NEIGHBORHOOD,CONSTRUCTION_VALUE_IMPROVEMENT
ACCESS853,1 MERCER ST,07/02/2014 12:00:00 AM,NEW,,,,,,OWNER OCCUPIED,,-84.5150347384731,39.1100811826607,,OVER-THE-RHINE,OTR,
ACCESS854,426 TWELFTH ST,07/21/2014 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.5072635727203,39.1100204791673,,PENDLETON,PENDLETON,
ACCESS855,1432 RACE ST,06/01/2014 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.5169218935175,39.1112767034736,,OVER-THE-RHINE,OTR,
ACCESS856,3428 LARONA AV,12/02/2014 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.503839725103,39.1448797872644,,AVONDALE,AVONDALE,
ACCESS857,1629 PULLAN AV,07/29/2014 12:00:00 AM,REHAB,0,0,0,,,RENTAL,,-84.5423242724327,39.1651039884881,,NORTHSIDE,NORTHSIDE,
ACCESS858,4557 ANTHONY AV,11/05/2014 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.546605658804,39.1721142295619,,NORTHSIDE,NORTHSIDE,
ACCESS859,1432 RACE ST,08/29/2014 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.5169218935175,39.1112767034736,,OVER-THE-RHINE,OTR,
ACCESS86,464 STRAFER ST,08/26/2013 12:00:00 AM,NEW,160860,15,204679,SILVER,09/01/2013 12:00:00 AM,OWNER OCCUPIED,,-84.4339879861919,39.11682493004,,COLUMBIA TUSCULUM,COLUMBIA TUSCULUM,
ACCESS860,219 NINTH ST,04/04/2014 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.5180549436145,39.1045421012427,,CBD - RIVERFRONT,WEST END,
ACCESS861,1432 RACE ST,07/03/2014 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.5169218935175,39.1112767034736,,OVER-THE-RHINE,OTR,
ACCESS862,3525 MICHIGAN AV,07/25/2014 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.44196560470301,39.1405191409604,,HYDE PARK,HYDE PARK,
ACCESS863,3714 EASTERN HILLS LN,06/04/2014 12:00:00 AM,NEW,0,0,0,,,OWNER OCCUPIED,,-84.4238515435277,39.144316192941,,OAKLEY,OAKLEY,
ACCESS864,1302 MAIN ST,12/23/2014 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.5115768199909,39.1099919407966,,OVER-THE-RHINE,OTR,
ACCESS865,3436 CORNELL PL,11/25/2014 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.524291957884,39.1455991810303,,CLIFTON,CLIFTON,
ACCESS866,1352 CRYER AV,11/18/2014 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.4360654761608,39.1364162159267,,HYDE PARK,HYDE PARK,
ACCESS867,5925 RHODE ISLAND AV,11/06/2014 12:00:00 AM,NEW,0,0,0,,,OWNER OCCUPIED,,-84.459284467016,39.1827581084684,,BOND HILL,BOND HILL,
ACCESS868,1 MERCER ST,06/10/2014 12:00:00 AM,NEW,0,0,0,,,OWNER OCCUPIED,,-84.5150347384731,39.1100811826607,,OVER-THE-RHINE,OTR,
ACCESS869,2321 MAY ST,08/08/2014 12:00:00 AM,NEW,0,0,0,,,OWNER OCCUPIED,,-84.4956733155779,39.1234024665928,,WALNUT HILLS,WALNUT HILLS,
ACCESS87,3554 MCGUFFEY AV,07/30/2012 12:00:00 AM,NEW,162991.5,15,167087,CERTIFIED,05/01/2012 12:00:00 AM,OWNER OCCUPIED,,-84.4326080582307,39.1222777941377,,UNIDENTIFIED,COLUMBIA TUSCULUM - MT LOOKOUT,
ACCESS870,4314 THIRTY-THIRD AV,07/03/2014 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.4338241331806,39.1550440814546,,OAKLEY,OAKLEY,
ACCESS871,255 WARNER ST,07/03/2014 12:00:00 AM,REHAB,0,0,0,,,RENTAL,,-84.5227497811734,39.1245416042354,,CLIFTON/UNIVERSITY HEIGHTS/FAIRVIEW,CUF,
ACCESS872,255 WARNER ST,07/03/2014 12:00:00 AM,REHAB,0,0,0,,,RENTAL,,-84.5227497811734,39.1245416042354,,CLIFTON/UNIVERSITY HEIGHTS/FAIRVIEW,CUF,
ACCESS873,255 WARNER ST,07/03/2014 12:00:00 AM,REHAB,0,0,0,,,RENTAL,,-84.5227497811734,39.1245416042354,,CLIFTON/UNIVERSITY HEIGHTS/FAIRVIEW,CUF,
ACCESS874,255 WARNER ST,07/03/2014 12:00:00 AM,REHAB,,,,,,RENTAL,,-84.5227497811734,39.1245416042354,,CLIFTON/UNIVERSITY HEIGHTS/FAIRVIEW,CUF,
ACCESS875,255 WARNER ST,07/03/2014 12:00:00 AM,REHAB,0,0,0,,,RENTAL,,-84.5227497811734,39.1245416042354,,CLIFTON/UNIVERSITY HEIGHTS/FAIRVIEW,CUF,
ACCESS876,255 WARNER ST,07/03/2014 12:00:00 AM,REHAB,,,,,,RENTAL,,-84.5227497811734,39.1245416042354,,CLIFTON/UNIVERSITY HEIGHTS/FAIRVIEW,CUF,
ACCESS877,255 WARNER ST,07/03/2014 12:00:00 AM,REHAB,0,0,0,,,RENTAL,,-84.5227497811734,39.1245416042354,,CLIFTON/UNIVERSITY HEIGHTS/FAIRVIEW,CUF,
ACCESS878,255 WARNER ST,07/03/2014 12:00:00 AM,REHAB,0,0,0,,,RENTAL,,-84.5227497811734,39.1245416042354,,CLIFTON/UNIVERSITY HEIGHTS/FAIRVIEW,CUF,
ACCESS879,255 WARNER ST,07/03/2014 12:00:00 AM,REHAB,0,0,0,,,RENTAL,,-84.5227497811734,39.1245416042354,,CLIFTON/UNIVERSITY HEIGHTS/FAIRVIEW,CUF,
ACCESS88,466 STRAFER ST,10/28/2013 12:00:00 AM,NEW,157360,15,175825,SILVER,09/01/2013 12:00:00 AM,OWNER OCCUPIED,,-84.4339128217318,39.1168657657531,,COLUMBIA TUSCULUM,COLUMBIA TUSCULUM,
ACCESS880,255 WARNER ST,07/03/2014 12:00:00 AM,REHAB,0,0,0,,,RENTAL,,-84.5227497811734,39.1245416042354,,CLIFTON/UNIVERSITY HEIGHTS/FAIRVIEW,CUF,
ACCESS881,255 WARNER ST,07/03/2014 12:00:00 AM,REHAB,0,0,0,,,RENTAL,,-84.5227497811734,39.1245416042354,,CLIFTON/UNIVERSITY HEIGHTS/FAIRVIEW,CUF,
ACCESS882,255 WARNER ST,07/03/2014 12:00:00 AM,REHAB,,,,,,RENTAL,,-84.5227497811734,39.1245416042354,,CLIFTON/UNIVERSITY HEIGHTS/FAIRVIEW,CUF,
ACCESS883,255 WARNER ST,07/03/2014 12:00:00 AM,REHAB,0,0,0,,,RENTAL,,-84.5227497811734,39.1245416042354,,CLIFTON/UNIVERSITY HEIGHTS/FAIRVIEW,CUF,
ACCESS884,255 WARNER ST,07/03/2014 12:00:00 AM,REHAB,,,,,,RENTAL,,-84.5227497811734,39.1245416042354,,CLIFTON/UNIVERSITY HEIGHTS/FAIRVIEW,CUF,
ACCESS885,255 WARNER ST,07/03/2014 12:00:00 AM,REHAB,0,0,0,,,RENTAL,,-84.5227497811734,39.1245416042354,,CLIFTON/UNIVERSITY HEIGHTS/FAIRVIEW,CUF,
ACCESS886,255 WARNER ST,07/03/2014 12:00:00 AM,REHAB,0,0,0,,,RENTAL,,-84.5227497811734,39.1245416042354,,CLIFTON/UNIVERSITY HEIGHTS/FAIRVIEW,CUF,
ACCESS887,255 WARNER ST,07/03/2014 12:00:00 AM,REHAB,0,0,0,,,RENTAL,,-84.5227497811734,39.1245416042354,,CLIFTON/UNIVERSITY HEIGHTS/FAIRVIEW,CUF,
ACCESS888,255 WARNER ST,07/03/2014 12:00:00 AM,REHAB,0,0,0,,,RENTAL,,-84.5227497811734,39.1245416042354,,CLIFTON/UNIVERSITY HEIGHTS/FAIRVIEW,CUF,
ACCESS889,255 WARNER ST,07/03/2014 12:00:00 AM,REHAB,0,0,0,,,RENTAL,,-84.5227497811734,39.1245416042354,,CLIFTON/UNIVERSITY HEIGHTS/FAIRVIEW,CUF,
ACCESS89,1420 RACE ST,09/20/2012 12:00:00 AM,REHAB,159211.5,10,142517,SILVER,07/01/2012 12:00:00 AM,OWNER OCCUPIED,,-84.5168417311961,39.1109553459393,,OVER-THE-RHINE,OTR,
ACCESS890,255 WARNER ST,07/03/2014 12:00:00 AM,REHAB,0,0,0,,,RENTAL,,-84.5227497811734,39.1245416042354,,CLIFTON/UNIVERSITY HEIGHTS/FAIRVIEW,CUF,
ACCESS891,255 WARNER ST,07/03/2014 12:00:00 AM,REHAB,,,,,,RENTAL,,-84.5227497811734,39.1245416042354,,CLIFTON/UNIVERSITY HEIGHTS/FAIRVIEW,CUF,
ACCESS892,255 WARNER ST,07/03/2014 12:00:00 AM,REHAB,,,,,,RENTAL,,-84.5227497811734,39.1245416042354,,CLIFTON/UNIVERSITY HEIGHTS/FAIRVIEW,CUF,
ACCESS893,255 WARNER ST,07/03/2014 12:00:00 AM,REHAB,,,,,,RENTAL,,-84.5227497811734,39.1245416042354,,CLIFTON/UNIVERSITY HEIGHTS/FAIRVIEW,CUF,
ACCESS894,255 WARNER ST,07/03/2014 12:00:00 AM,REHAB,0,0,0,,,RENTAL,,-84.5227497811734,39.1245416042354,,CLIFTON/UNIVERSITY HEIGHTS/FAIRVIEW,CUF,
ACCESS895,255 WARNER ST,07/03/2014 12:00:00 AM,REHAB,0,0,0,,,RENTAL,,-84.5227497811734,39.1245416042354,,CLIFTON/UNIVERSITY HEIGHTS/FAIRVIEW,CUF,
ACCESS896,255 WARNER ST,07/03/2014 12:00:00 AM,REHAB,0,0,0,,,RENTAL,,-84.5227497811734,39.1245416042354,,CLIFTON/UNIVERSITY HEIGHTS/FAIRVIEW,CUF,
ACCESS897,255 WARNER ST,07/03/2014 12:00:00 AM,REHAB,0,0,0,,,RENTAL,,-84.5227497811734,39.1245416042354,,CLIFTON/UNIVERSITY HEIGHTS/FAIRVIEW,CUF,
ACCESS898,255 WARNER ST,07/03/2014 12:00:00 AM,REHAB,0,0,0,,,RENTAL,,-84.5227497811734,39.1245416042354,,CLIFTON/UNIVERSITY HEIGHTS/FAIRVIEW,CUF,
ACCESS899,255 WARNER ST,07/03/2014 12:00:00 AM,REHAB,0,0,0,,,RENTAL,,-84.5227497811734,39.1245416042354,,CLIFTON/UNIVERSITY HEIGHTS/FAIRVIEW,CUF,
ACCESS9,746 WHITTIER ST,02/21/2012 12:00:00 AM,REHAB,,,,,,OWNER OCCUPIED,,-84.4941860611778,39.1373240009099,,AVONDALE,AVONDALE,
ACCESS90,616 RUSHTON RD,01/27/2012 12:00:00 AM,NEW,161525,15,224533,SILVER,11/01/2010 12:00:00 AM,OWNER OCCUPIED,,-84.4341888606115,39.1196772724214,,COLUMBIA TUSCULUM,COLUMBIA TUSCULUM,
ACCESS900,255 WARNER ST,07/03/2014 12:00:00 AM,REHAB,,,,,,RENTAL,,-84.5227497811734,39.1245416042354,,CLIFTON/UNIVERSITY HEIGHTS/FAIRVIEW,CUF,
ACCESS901,3712 EASTERN HILLS LN,04/23/2014 12:00:00 AM,NEW,0,0,0,,,OWNER OCCUPIED,,-84.4238515435277,39.144316192941,,OAKLEY,OAKLEY,
ACCESS902,2742 MARKBREIT AV,04/24/2014 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.4404072643525,39.1523788887919,,OAKLEY,OAKLEY,
ACCESS903,525 HAWTHORNE AV,02/17/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.563260327209,39.0999046527224,,EAST PRICE HILL,EAST PRICE HILL,
ACCESS904,525 HAWTHORNE AV,12/23/2014 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.563260327209,39.0999046527224,,EAST PRICE HILL,EAST PRICE HILL,
ACCESS905,1432 RACE ST,09/17/2014 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.5169218935175,39.1112767034736,,OVER-THE-RHINE,OTR,
ACCESS906,3816 BORDEN ST,08/13/2014 12:00:00 AM,NEW,0,0,0,,,OWNER OCCUPIED,,-84.54805577483941,39.1562718540064,,SOUTH CUMMINSVILLE,SOUTH CUMMINSVILLE,
ACCESS907,5080 SHATTUC AV,12/23/2014 12:00:00 AM,NEW,0,0,0,CERTIFIED,11/01/2014 12:00:00 AM,OWNER OCCUPIED,,-84.41260086934712,39.1295642918956,,MT. LOOKOUT,MOUNT LOOKOUT,
ACCESS908,1206 MAIN ST,06/18/2014 12:00:00 AM,REHAB,,,,,,OWNER OCCUPIED,,-84.5114451094617,39.1094790320017,,OVER-THE-RHINE,OTR,
ACCESS909,1 MERCER ST,06/01/2014 12:00:00 AM,NEW,0,0,0,,,OWNER OCCUPIED,,-84.5150347384731,39.1100811826607,,OVER-THE-RHINE,OTR,
ACCESS91,841 TWEED AV,12/09/2013 12:00:00 AM,NEW,154311.5,15,154320,GOLD,08/01/2014 12:00:00 AM,OWNER OCCUPIED,,-84.4260216278999,39.1253172348283,,MT. LOOKOUT,MOUNT LOOKOUT,
ACCESS910,1432 RACE ST,08/21/2014 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.5169218935175,39.1112767034736,,OVER-THE-RHINE,OTR,
ACCESS911,2200 VICTORY PK,10/03/2014 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.4853062285104,39.1198809046155,,EAST WALNUT HILLS,EAST WALNUT HILLS,
ACCESS912,450 STRAFER ST,01/15/2014 12:00:00 AM,NEW,0,0,0,CERTIFIED,08/01/2012 12:00:00 AM,OWNER OCCUPIED,,-84.4345141348941,39.1165390759772,,COLUMBIA TUSCULUM,COLUMBIA TUSCULUM,
ACCESS913,1260 CRESTWOOD AV,08/22/2014 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.4189216179304,39.1319223038362,,MT. LOOKOUT,MOUNT LOOKOUT,
ACCESS914,4219 MAD ANTHONY ST,10/22/2014 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.5357383550431,39.1638405594408,,NORTHSIDE,NORTHSIDE,
ACCESS915,1117 CARNEY ST,11/03/2014 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.4955686597047,39.1081636672525,,MT. ADAMS,MOUNT ADAMS,
ACCESS916,396 BAUM ST,12/09/2014 12:00:00 AM,NEW,0,0,0,SILVER,11/01/2014 12:00:00 AM,OWNER OCCUPIED,,-84.5008155033646,39.1056478643736,,MT. ADAMS,MOUNT ADAMS,
ACCESS917,3390 WASSON RD,10/21/2014 12:00:00 AM,NEW,0,0,0,,,,,-84.4223022788648,39.1439353885254,,OAKLEY,OAKLEY,
ACCESS918,1 MERCER ST,07/29/2014 12:00:00 AM,NEW,0,0,0,,,OWNER OCCUPIED,,-84.5150347384731,39.1100811826607,,OVER-THE-RHINE,OTR,
ACCESS919,211 ROCHELLE ST,04/10/2015 12:00:00 AM,NEW,0,0,0,SILVER,02/01/2015 12:00:00 AM,OWNER OCCUPIED,,-84.5051749189434,39.1337443323543,,UNIDENTIFIED,CORRYVILLE,
ACCESS92,,08/29/2013 12:00:00 AM,NEW,154000,15,0,SILVER,04/01/2013 12:00:00 AM,OWNER OCCUPIED,,,,,COLUMBIA TUSCULUM,COLUMBIA TUSCULUM,
ACCESS920,1549 AMBROSE AV,03/18/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.5463285623707,39.2007727531417,,COLLEGE HILL,COLLEGE HILL,
ACCESS921,420 MCDOWELL ST,01/09/2015 12:00:00 AM,NEW,0,0,0,SILVER,11/01/2014 12:00:00 AM,OWNER OCCUPIED,,-84.4364148610954,39.1165182269543,,COLUMBIA TUSCULUM,COLUMBIA TUSCULUM,
ACCESS922,2727 MARKBREIT AV,01/23/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.4410452952753,39.1518948864613,,OAKLEY,OAKLEY,
ACCESS923,1921 RIVERSIDE DR,03/16/2015 12:00:00 AM,NEW,0,0,0,SILVER,02/01/2015 12:00:00 AM,OWNER OCCUPIED,,-84.477919599948,39.1199878398799,,UNIDENTIFIED,EAST END,
ACCESS924,4267 FERGUS ST,03/18/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.5363256293965,39.1655175396271,,NORTHSIDE,NORTHSIDE,
ACCESS925,1407 CHASE AV,02/17/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.5346105624824,39.1628916465179,,NORTHSIDE,NORTHSIDE,
ACCESS926,3847 MIDDLETON AV,01/12/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.5219924777281,39.1545498233391,,CLIFTON,CLIFTON,
ACCESS927,1322 OBSERVATORY DR,01/20/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.4250652169322,39.1350933671789,,MT. LOOKOUT,HYDE PARK,
ACCESS928,2867 OBSERVATORY AV,01/20/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.4359413369993,39.1368198347703,,HYDE PARK,HYDE PARK,
ACCESS929,3386 AULT VIEW AV,04/13/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.419336351976,39.1354631336701,,MT. LOOKOUT,MOUNT LOOKOUT,
ACCESS93,813 ELLISON AV,07/11/2013 12:00:00 AM,NEW,152404,10,108902,CERTIFIED,05/01/2013 12:00:00 AM,OWNER OCCUPIED,,-84.4311994126041,39.1246139407689,,MT. LOOKOUT,MOUNT LOOKOUT,
ACCESS930,18 THIRTEENTH ST,03/02/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.5161400845225,39.1095166909471,,UNIDENTIFIED,OTR,
ACCESS931,2552 HOMESTEAD PL,01/13/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.5721734550038,39.1328012010478,,SOUTH FAIRMOUNT,N/A,
ACCESS932,4870 OAKLAWN DR,01/13/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.4125996710172,39.1588039173861,,MADISONVILLE,MADISONVILLE,
ACCESS933,1009 SPRINGBROOK DR,02/19/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.5283672233752,39.2058244269424,,COLLEGE HILL,N/A,
ACCESS934,2482 ROOKWOOD CT,02/19/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.44883610226431,39.1325196689841,,HYDE PARK,HYDE PARK,
ACCESS935,3717 RAWSON FARM LN,03/05/2015 12:00:00 AM,NEW,0,0,0,SILVER,01/01/2015 12:00:00 AM,OWNER OCCUPIED,,-84.5208736691991,39.1508577461875,,UNIDENTIFIED,CLIFTON,
ACCESS936,5353 GRAND VISTA CT,02/05/2015 12:00:00 AM,NEW,0,0,0,GOLD,08/01/2014 12:00:00 AM,OWNER OCCUPIED,,-84.3863626307185,39.1652218421995,,UNIDENTIFIED,MADISONVILLE,
ACCESS937,1432 RACE ST,02/25/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.5169218935175,39.1112767034736,,OVER-THE-RHINE,OTR,
ACCESS938,2145 LURAY AV,03/12/2015 12:00:00 AM,NEW,0,0,0,,,OWNER OCCUPIED,,-84.4885319849758,39.1192856150818,,UNIDENTIFIED,WALNUT HILLS,
ACCESS939,1615 OTTE AV,03/27/2015 12:00:00 AM,NEW,0,0,0,,,OWNER OCCUPIED,,-84.5439592869353,39.1727271587157,,NORTHSIDE,NORTHSIDE,
ACCESS94,3729 RAWSON FARM LN,07/15/2014 12:00:00 AM,NEW,152187,15,175711,CERTIFIED,05/01/2014 12:00:00 AM,OWNER OCCUPIED,,-84.5202735058656,39.1512326082371,,CLIFTON,CLIFTON,
ACCESS940,7020 LOCKER CT,01/20/2015 12:00:00 AM,NEW,0,0,0,,,OWNER OCCUPIED,,-84.5593707756908,39.2023482474744,,UNIDENTIFIED,COLLEGE HILL,
ACCESS941,3210 WALWORTH AV,03/16/2015 12:00:00 AM,NEW,0,0,0,SILVER,02/01/2015 12:00:00 AM,OWNER OCCUPIED,,-84.4441659264949,39.1196349786543,,UNIDENTIFIED,COLUMBIA TUSCULUM - EAST END,
ACCESS942,1526 CHASE AV,02/04/2015 12:00:00 AM,REHAB,0,0,0,,,RENTAL,,-84.5376753928374,39.1634450008604,,NORTHSIDE,NORTHSIDE,
ACCESS944,13 OBSERVATORY HILL,01/20/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.4167678546668,39.136998534499,,MT. LOOKOUT,MOUNT LOOKOUT,
ACCESS945,3304 WESTSIDE AV,03/09/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.4452567827295,39.1363994062206,,HYDE PARK,HYDE PARK,
ACCESS946,1323 REGENT AV,02/13/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.4745024257444,39.1766740718823,,BOND HILL,BOND HILL,
ACCESS947,1433 ELM ST,02/06/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.5190564153061,39.1110965945169,,OVER-THE-RHINE,OTR,
ACCESS948,3390 WASSON RD,01/12/2015 12:00:00 AM,NEW,0,0,0,,,OWNER OCCUPIED,,-84.4223022788648,39.1439353885254,,UNIDENTIFIED,OAKLEY,
ACCESS949,3711 CREIGHTON PL,02/23/2015 12:00:00 AM,NEW,0,0,0,GOLD,12/01/2014 12:00:00 AM,OWNER OCCUPIED,,-84.4339436666925,39.113704215063,,COLUMBIA TUSCULUM,COLUMBIA TUSCULUM,
ACCESS95,462 STRAFER ST,09/30/2014 12:00:00 AM,NEW,152110,15,201813,SILVER,06/01/2014 12:00:00 AM,OWNER OCCUPIED,,-84.4340631505399,39.1167840933773,,COLUMBIA TUSCULUM,COLUMBIA TUSCULUM,
ACCESS950,18 THIRTEENTH ST,03/09/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.5161400845225,39.1095166909471,,UNIDENTIFIED,OTR,
ACCESS951,1432 RACE ST,02/19/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.5169218935175,39.1112767034736,,OVER-THE-RHINE,OTR,
ACCESS952,3828 COUNTRY CLUB PL,02/02/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.4115527632926,39.150422986419,,OAKLEY,HYDE PARK,
ACCESS953,1919 RIVERSIDE DR,01/30/2015 12:00:00 AM,NEW,0,0,0,CERTIFIED,10/01/2014 12:00:00 AM,OWNER OCCUPIED,,-84.4779962611051,39.1199539948086,,UNIDENTIFIED,EAST END,
ACCESS954,1421 RACE ST,01/16/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.5174638825445,39.1111373347226,,OVER-THE-RHINE,OTR,
ACCESS955,1307 REPUBLIC ST,04/02/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.5161400845225,39.1095166909471,,OVER-THE-RHINE,OTR,
ACCESS956,525 HAWTHORNE AV,02/17/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.563260327209,39.0999046527224,,EAST PRICE HILL,EAST PRICE HILL,
ACCESS957,525 HAWTHORNE AV,12/23/2014 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.563260327209,39.0999046527224,,EAST PRICE HILL,EAST PRICE HILL,
ACCESS958,3484 PRINCIPIO AV,01/06/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.4174863268504,39.1317650473237,,MT. LOOKOUT,MOUNT LOOKOUT,
ACCESS959,5714 BRAMBLE AV,01/08/2015 12:00:00 AM,NEW,0,0,0,,,OWNER OCCUPIED,,-84.3972890559735,39.1523489610537,,MADISONVILLE,MADISONVILLE,
ACCESS96,440 STRAFER ST,04/11/2013 12:00:00 AM,NEW,153965,15,189096,SILVER,08/01/2011 12:00:00 AM,OWNER OCCUPIED,,-84.4348899527812,39.1163348931656,,COLUMBIA TUSCULUM,COLUMBIA TUSCULUM,
ACCESS960,3301 WILEY LN,01/12/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.4251696402655,39.1300319677844,,MT. LOOKOUT,MOUNT LOOKOUT,
ACCESS961,4828 PLAINVILLE RD,01/02/2015 12:00:00 AM,REHAB,0,0,0,,,RENTAL,,-84.3807935310984,39.1574195389757,,MADISONVILLE,MADISONVILLE,
ACCESS962,1050 HATCH ST,03/04/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.4936244795978,39.1093755618983,,UNIDENTIFIED,MOUNT ADAMS,
ACCESS963,1432 RACE ST,02/06/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.5169218935175,39.1112767034736,,OVER-THE-RHINE,OTR,
ACCESS964,1432 RACE ST,03/04/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.5169218935175,39.1112767034736,,OVER-THE-RHINE,OTR,
ACCESS965,3731 BORDEN ST,03/18/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.5487713681326,39.1543775807545,,SOUTH CUMMINSVILLE,SOUTH CUMMINSVILLE,
ACCESS966,3731 BORDEN ST,03/18/2015 12:00:00 AM,REHAB,0,0,0,,,OWNER OCCUPIED,,-84.5486386692164,39.1554246774679,,SOUTH CUMMINSVILLE,N/A,
ACCESS967,220 STETSON ST,04/21/2017 12:00:00 AM,NEW,0,0,0,,,OWNER OCCUPIED,,-84.504196810164,39.134796166006,,UNIDENTIFIED,CORRYVILLE,
ACCESS97,442 STRAFER ST,02/15/2012 12:00:00 AM,NEW,153650,15,220766,SILVER,01/01/2012 12:00:00 AM,OWNER OCCUPIED,,-84.4348147893684,39.1163757294655,,COLUMBIA TUSCULUM,COLUMBIA TUSCULUM,
ACCESS98,3052 FAIRFIELD AV,08/21/2014 12:00:00 AM,REHAB,146051.5,10,128466,GOLD,07/01/2014 12:00:00 AM,OWNER OCCUPIED,,-84.4718073689252,39.1334972518378,,EAST WALNUT HILLS,EAST WALNUT HILLS,
ACCESS99,811 ELLISON AV,09/12/2013 12:00:00 AM,NEW,145754,10,108194,CERTIFIED,05/01/2013 12:00:00 AM,OWNER OCCUPIED,,-84.4312133067598,39.1244770845308,,MT. LOOKOUT,MOUNT LOOKOUT,
a0F0L00000QuHD3UAN,6254 KINCAID RD,09/13/2016 12:00:00 AM,REHAB,132880,10,37501.29978672,,,OWNER-OCCUPIED,QUALIFIED,-84.42479196,39.1853162800299,,PLEASANT RIDGE,PLEASANT RIDGE,58000
a0F0L00000QuHGRUA3,2145 LURAY AVE,09/12/2016 12:00:00 AM,NEW,275000,10,77610.30585,NOT CERTIFIED,,OWNER-OCCUPIED,QUALIFIED,-84.4881499242358,39.1191545570845,,WALNUT HILLS,N/A,995000
